Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Label
119983875,6,7,58,50,29,0,9.666666667,14.97553561,25,0,7.142857143,12.19875091,0.900120954,0.108347893,9998656.25,1.73E+07,4.50E+07,183,1.05E+08,2.10E+07,2.28E+07,4.51E+07,332,1.20E+08,2.00E+07,2.05E+07,4.51E+07,98775,0,0,0,0,168,224,0.05000672,0.058341173,0,29,7.714285714,12.70631927,161.4505495,0,0,0,0,1,0,0,0,1,8.307692308,9.666666667,7.142857143,0,0,0,0,0,0,6,58,7,50,-1,69,2,0,99141,509.5762946,99723,98775,VPN
81201729,1,1,66,66,66,66,66,0,66,66,66,0,1.62558115,0.024630017,8.12E+07,0,8.12E+07,8.12E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.012315009,0.012315009,66,66,66,0,0,0,0,0,0,0,0,0,0,1,99,66,66,0,0,0,0,0,0,1,66,1,66,-1,-1,1,0,0,0,0,0,VPN
87241293,6,1,886,93,184,57,147.6666667,57.42705518,93,93,93,0,11.22175023,0.080237234,1.45E+07,1.99E+07,5.00E+07,1023989,3.73E+07,7454433,1.08E+07,2.66E+07,1023989,0,0,0,0,0,0,0,0,0,48,8,0.068774772,0.011462462,57,184,134,54.73572873,2996,0,0,0,0,0,0,0,0,0,153.1428571,147.6666667,93,0,0,0,0,0,0,6,886,1,93,-1,-1,6,0,0,0,0,0,VPN
94207292,3,1,0,0,0,0,0,0,0,0,0,0,0,0.042459558,3.14E+07,1.17E+07,4.41E+07,2.12E+07,5.01E+07,2.50E+07,5424042.17,2.89E+07,2.12E+07,0,0,0,0,0,0,0,0,0,0,0,0.031844669,0.01061489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,VPN
99116122,3,1,0,0,0,0,0,0,0,0,0,0,0,0.040356704,3.30E+07,1.53E+07,4.98E+07,1.99E+07,4.93E+07,2.46E+07,6670279.688,2.94E+07,1.99E+07,0,0,0,0,0,0,0,0,0,0,0,0.030267528,0.010089176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,VPN
117969001,8,1,1431,247,272,41,178.875,96.0199942,247,247,247,0,14.2240757,0.076291228,1.47E+07,2.10E+07,4.98E+07,2,1.18E+08,1.68E+07,2.17E+07,4.98E+07,2,0,0,0,0,0,0,0,0,0,64,8,0.067814425,0.008476803,41,272,192.5,89.42066627,7996.055556,0,0,0,0,0,0,0,0,0,213.8888889,178.875,247,0,0,0,0,0,0,8,1431,1,247,-1,-1,8,0,1997263.5,2679407.906,3891891,102636,VPN
119540632,36227,5759,5.22E+07,633820,1452,80,1440.44442,121.4593094,1452,32,110.0573016,87.75235242,441831.3599,351.227857,2847.222389,79220.85575,7150199,0,1.20E+08,3299.857285,89261.29295,7309224,0,1.19E+08,20733.43314,218140.6344,7307672,0,0,0,0,0,289816,46072,303.051769,48.17608794,32,1452,1257.966799,472.5015456,223257.7106,0,0,0,0,0,0,0,0,0,1257.996761,1440.44442,110.0573016,0,0,0,0,0,0,36227,52182980,5759,633820,-1,-1,36227,0,4.27E+07,4.50E+07,7.45E+07,1.09E+07,VPN
119200290,115,1,8625,75,75,75,75,0,75,75,75,0,72.98639961,0.973151995,1036524.261,367304.4564,4915521,916675,1.18E+08,1036631.719,368924.3019,4915521,916675,0,0,0,0,0,0,0,0,0,920,8,0.964762754,0.008389241,75,75,75,0,0,0,0,0,0,0,0,0,0,0,75.64655172,75,75,0,0,0,0,0,0,115,8625,1,75,-1,-1,115,0,0,0,0,0,VPN
99943916,99,1,0,0,0,0,0,0,0,0,0,0,0,1.000561155,1009534.505,3143441.818,2.01E+07,0,9.46E+07,965499.3163,3128760.939,2.01E+07,0,0,0,0,0,0,0,0,0,0,0,0,0.990555543,0.010005612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,1,0,-1,-1,0,0,7167410,6118684.577,1.08E+07,102416,VPN
3995095,3,1,150,50,50,50,50,0,50,50,50,0,50.06138778,1.001227756,1331698.333,622568.6504,2048124,922081,1946971,973485.5,72696.94107,1024890,922081,0,0,0,0,0,0,0,0,0,24,8,0.750920817,0.250306939,50,50,50,0,0,0,0,0,0,0,0,0,0,0,62.5,50,50,0,0,0,0,0,0,3,150,1,50,-1,-1,3,0,0,0,0,0,VPN
100248363,7,1,350,50,50,50,50,0,50,50,50,0,3.990090093,0.079801802,1.43E+07,2.61E+07,6.95E+07,165,1.00E+08,1.67E+07,2.78E+07,6.95E+07,165,0,0,0,0,0,0,0,0,0,56,8,0.069826577,0.009975225,50,50,50,0,0,0,0,0,0,0,0,0,0,0,56.25,50,50,0,0,0,0,0,0,7,350,1,50,-1,-1,7,0,98436,138976.181,196707,165,VPN
100451030,7,1,350,50,50,50,50,0,50,50,50,0,3.982039806,0.079640796,1.44E+07,3.57E+07,9.52E+07,0,1.00E+08,1.67E+07,3.85E+07,9.52E+07,0,0,0,0,0,0,0,0,0,0,56,8,0.069685697,0.0099551,50,50,50,0,0,0,0,0,0,0,0,0,0,0,56.25,50,50,0,0,0,0,0,0,7,350,1,50,-1,-1,7,0,199015,0,199015,199015,VPN
90115233,1,1,223,183,223,223,223,0,183,183,183,0,4.505342621,0.022193806,9.01E+07,0,9.01E+07,9.01E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.011096903,0.011096903,183,223,196.3333333,23.09401077,533.3333333,0,0,0,0,0,0,0,0,1,294.5,223,183,0,0,0,0,0,0,1,223,1,183,-1,-1,1,0,0,0,0,0,VPN
101933642,11,7,370,500,74,0,33.63636364,38.64523962,74,71,71.42857143,1.133893419,8.534964345,0.176585469,5996096.588,9750379.669,2.65E+07,162,1.02E+08,1.02E+07,1.10E+07,2.65E+07,23349,1.02E+08,1.70E+07,9007713.153,2.66E+07,30429,0,1,0,0,352,224,0.107913342,0.068672127,0,74,49.68421053,34.70198943,1204.22807,0,0,0,1,1,0,0,0,0,52.44444444,33.63636364,71.42857143,0,0,0,0,0,0,11,370,7,500,-1,274,5,0,26519.4,3827.783275,30713,23349,VPN
38511419,4,1,1132,380,390,101,283,125.7325203,380,380,380,0,39.26108254,0.129831622,9627854.75,1.93E+07,3.85E+07,1,3.85E+07,1.28E+07,2.22E+07,3.85E+07,1,0,0,0,0,0,0,0,0,0,32,8,0.103865298,0.025966324,101,390,315.3333333,109.5183394,11994.26667,0,0,0,0,0,0,0,0,0,378.4,283,380,0,0,0,0,0,0,4,1132,1,380,-1,-1,4,0,1053,0,1053,1053,VPN
3283,0,2,0,990,0,0,0,0,495,495,495,0,301553.4572,609.1989034,3283,0,3283,3283,0,0,0,0,0,3283,3283,0,3283,3283,0,0,0,0,0,16,0,609.1989034,495,495,495,0,0,0,0,0,0,0,0,0,0,0,742.5,0,495,0,0,0,0,0,0,0,0,2,990,-1,-1,0,0,0,0,0,0,VPN
79468402,4,1,533,50,349,50,133.25,144.7235871,50,50,50,0,7.336249192,0.062918089,1.99E+07,2.14E+07,4.42E+07,104702,7.94E+07,2.65E+07,2.06E+07,4.42E+07,3893494,0,0,0,0,0,0,0,0,0,32,8,0.050334471,0.012583618,50,349,105.5,120.0629002,14415.1,0,0,0,0,0,0,0,0,0,126.6,133.25,50,0,0,0,0,0,0,4,533,1,50,-1,-1,4,0,1999098,2679080.516,3893494,104702,VPN
90104249,7,9,129,203,43,0,18.42857143,22.9844668,43,0,22.55555556,21.41909844,3.684620911,0.177572092,6006949.933,1.24E+07,3.00E+07,1,9.01E+07,1.50E+07,1.64E+07,3.00E+07,20394,9.01E+07,1.13E+07,1.55E+07,3.00E+07,1,0,1,0,0,224,288,0.07768779,0.099884302,0,43,22.05882353,21.4664581,460.8088235,0,0,0,1,1,0,0,0,1,23.4375,18.42857143,22.55555556,0,0,0,0,0,0,7,129,9,203,-1,270,3,0,24313.66667,3028.101771,27804,22388,VPN
72807180,2,1,184,260,92,92,92,0,260,260,260,0,6.098299646,0.041204727,3.64E+07,4.79E+07,7.02E+07,2559967,7.02E+07,7.02E+07,0,7.02E+07,7.02E+07,0,0,0,0,0,0,0,0,0,16,8,0.027469818,0.013734909,92,260,176,96.99484522,9408,0,0,0,0,0,0,0,0,0,234.6666667,92,260,0,0,0,0,0,0,2,184,1,260,-1,-1,2,0,2559967,0,2559967,2559967,VPN
93055745,7,9,105,159,35,0,15,18.70828693,35,0,17.66666667,16.80773631,2.83700915,0.171939948,6203716.333,1.28E+07,3.10E+07,124,9.30E+07,1.55E+07,1.69E+07,3.10E+07,32983,9.31E+07,1.16E+07,1.60E+07,3.10E+07,1920,0,1,0,0,224,288,0.075223727,0.096716221,0,35,17.58823529,17.15757421,294.3823529,0,0,0,1,1,0,0,0,1,18.6875,15,17.66666667,0,0,0,0,0,0,7,105,9,159,-1,267,3,0,36363,2819.628876,38170,33114,VPN
60928037,1,1,85,85,85,85,85,0,85,85,85,0,2.790176877,0.03282561,6.09E+07,0,6.09E+07,6.09E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.016412805,0.016412805,85,85,85,0,0,0,0,0,0,0,0,0,0,1,127.5,85,85,0,0,0,0,0,0,1,85,1,85,-1,-1,1,0,0,0,0,0,VPN
40143371,6,1,1004,88,326,88,167.3333333,122.9026715,88,88,88,0,27.20249876,0.174374992,6690561.833,1.03E+07,2.71E+07,920793,3.91E+07,7823502.2,1.11E+07,2.71E+07,920793,0,0,0,0,0,0,0,0,0,48,8,0.149464279,0.024910713,88,326,147.5,110.1725919,12138,0,0,0,0,0,0,0,0,0,168.5714286,167.3333333,88,0,0,0,0,0,0,6,1004,1,88,-1,-1,6,0,2971385.5,1448535.818,3995655,1947116,VPN
47079421,1,1,94,45,94,94,94,0,45,45,45,0,2.95245772,0.042481406,4.71E+07,0,4.71E+07,4.71E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.021240703,0.021240703,45,94,61.33333333,28.29016319,800.3333333,0,0,0,0,0,0,0,0,1,92,94,45,0,0,0,0,0,0,1,94,1,45,-1,-1,1,0,0,0,0,0,VPN
116532465,7,1,1342,160,197,160,191.7142857,13.9846855,160,160,160,0,12.88911206,0.068650397,1.66E+07,1.83E+07,4.83E+07,1024029,9.96E+07,1.66E+07,2.00E+07,4.83E+07,1024029,0,0,0,0,0,0,0,0,0,56,8,0.060069097,0.0085813,160,197,184.6666667,18.5,342.25,0,0,0,0,0,0,0,0,0,207.75,191.7142857,160,0,0,0,0,0,0,7,1342,1,160,-1,-1,7,0,1024043.5,20.50609665,1024058,1024029,VPN
119366139,1,1,369,369,369,369,369,0,369,369,369,0,6.182657881,0.01675517,1.19E+08,0,1.19E+08,1.19E+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.008377585,0.008377585,369,369,369,0,0,0,0,0,0,0,0,0,0,1,553.5,369,369,0,0,0,0,0,0,1,369,1,369,-1,-1,1,0,0,0,0,0,VPN
60077504,1,4,11,22,11,11,11,0,11,0,5.5,6.350852961,0.549290463,0.083225828,1.50E+07,3.00E+07,6.01E+07,127,0,0,0,0,0,6.01E+07,2.00E+07,3.47E+07,6.01E+07,239,0,1,0,0,32,128,0.016645166,0.066580662,0,11,7.333333333,5.680375574,32.26666667,0,0,0,1,1,0,0,0,4,8.8,11,5.5,0,0,0,0,0,0,1,11,4,22,-1,2047,1,0,239,0,239,239,VPN
60006958,1,1,36,36,36,36,36,0,36,36,36,0,1.199860856,0.033329468,6.00E+07,0,6.00E+07,6.00E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.016664734,0.016664734,36,36,36,0,0,0,0,0,0,0,0,0,0,1,54,36,36,0,0,0,0,0,0,1,36,1,36,-1,-1,1,0,0,0,0,0,VPN
105277365,6,6,58,50,29,0,9.666666667,14.97553561,25,0,8.333333333,12.90994449,1.025861542,0.113984616,9570669.545,1.81E+07,4.50E+07,142,1.05E+08,2.10E+07,2.28E+07,4.51E+07,272,1.05E+08,2.11E+07,2.28E+07,4.51E+07,99963,0,1,0,0,168,192,0.056992308,0.056992308,0,29,10.23076923,13.52869694,183.025641,0,0,0,1,1,0,0,0,1,11.08333333,9.666666667,8.333333333,0,0,0,0,0,0,6,58,6,50,-1,69,2,0,101838.6667,2077.095167,104071,99963,VPN
84104209,2,1,88,44,44,44,44,0,44,44,44,0,1.569481499,0.035670034,4.21E+07,5865450.043,4.62E+07,3.79E+07,4.62E+07,4.62E+07,0,4.62E+07,4.62E+07,0,0,0,0,0,0,0,0,0,16,8,0.023780023,0.011890011,44,44,44,0,0,0,0,0,0,0,0,0,0,0,58.66666667,44,44,0,0,0,0,0,0,2,88,1,44,-1,-1,2,0,0,0,0,0,VPN
51999129,1,1,0,0,0,0,0,0,0,0,0,0,0,0.038462183,5.20E+07,0,5.20E+07,5.20E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019231091,0.019231091,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,VPN
119097758,6,1,240,40,40,40,40,0,40,40,40,0,2.351009832,0.058775246,1.98E+07,1.43E+07,3.00E+07,2,8.91E+07,1.78E+07,1.50E+07,3.00E+07,2,0,0,0,0,0,0,0,0,0,48,8,0.050378782,0.008396464,40,40,40,0,0,0,0,0,0,0,0,0,0,0,45.71428571,40,40,0,0,0,0,0,0,6,240,1,40,-1,-1,6,0,3071850,0,3071850,3071850,VPN
69126665,3,1,0,0,0,0,0,0,0,0,0,0,0,0.057864791,2.30E+07,2722644.989,2.62E+07,2.13E+07,4.75E+07,2.37E+07,3440545.424,2.62E+07,2.13E+07,0,0,0,0,0,0,0,0,0,0,0,0.043398593,0.014466198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,VPN
68774848,3,1,0,0,0,0,0,0,0,0,0,0,0,0.058160797,2.29E+07,7766707.909,3.14E+07,1.62E+07,5.26E+07,2.63E+07,7267398.838,3.14E+07,2.11E+07,0,0,0,0,0,0,0,0,0,0,0,0.043620598,0.014540199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,VPN
74550348,3,1,428,87,272,35,142.6666667,119.9763866,87,87,87,0,6.908083112,0.053655014,2.49E+07,4.19E+07,7.32E+07,2,7.32E+07,3.66E+07,5.18E+07,7.32E+07,2,0,0,0,0,0,0,0,0,0,24,8,0.040241261,0.013413754,35,272,120.4,90.14876594,8126.8,0,0,0,0,0,0,0,0,0,150.5,142.6666667,87,0,0,0,0,0,0,3,428,1,87,-1,-1,3,0,1333621,0,1333621,1333621,VPN
82432462,28,1,9717,411,780,152,347.0357143,158.9165824,411,411,411,0,122.8642182,0.351803153,2944016.5,9271919.604,4.84E+07,1,8.21E+07,3041701.852,9433849.119,4.84E+07,1,0,0,0,0,0,0,0,0,0,224,8,0.339672009,0.012131143,152,780,351.3,154.1951629,23776.14828,0,0,0,0,0,0,0,0,0,363.4137931,347.0357143,411,0,0,0,0,0,0,28,9717,1,411,-1,-1,28,0,7063903,0,7063903,7063903,VPN
3993900,1,1,50,50,50,50,50,0,50,50,50,0,25.03818323,0.500763665,3993900,0,3993900,3993900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.250381832,0.250381832,50,50,50,0,0,0,0,0,0,0,0,0,0,1,75,50,50,0,0,0,0,0,0,1,50,1,50,-1,-1,1,0,0,0,0,0,VPN
119251944,31098,5135,4.47E+07,576536,1452,80,1437.982893,133.5150785,1452,32,112.2757546,98.55405887,379825.4895,303.8357178,3291.343122,79405.38275,7678960,0,1.19E+08,3829.512397,90348.18429,7680109,0,1.19E+08,23197.23432,214969.2725,7679853,0,0,0,0,0,248784,41080,260.7756231,43.06009468,32,1452,1250.0701,480.0913451,230487.6997,0,0,0,0,0,0,0,0,0,1250.104601,1437.982893,112.2757546,0,0,0,0,0,0,31098,44718392,5135,576536,-1,-1,31098,0,4.10E+07,0,4.10E+07,4.10E+07,VPN
119195144,117,1,8775,75,75,75,75,0,75,75,75,0,74.24799118,0.989973216,1018761.915,189382.2143,2968038,817324,1.18E+08,1018717.491,190203.2207,2968038,817324,0,0,0,0,0,0,0,0,0,936,8,0.981583612,0.008389604,75,75,75,0,0,0,0,0,0,0,0,0,0,0,75.63559322,75,75,0,0,0,0,0,0,117,8775,1,75,-1,-1,117,0,0,0,0,0,VPN
119916904,360,1,0,0,0,0,0,0,0,0,0,0,0,3.010417947,333102.5111,1904087.698,2.01E+07,0,1.07E+08,297794.8663,1784835.253,2.01E+07,0,0,0,0,0,0,0,0,0,0,0,0,3.00207884,0.008339108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,1,0,-1,-1,0,0,1.09E+07,6878887.357,1.80E+07,4305728,VPN
112229669,2,1,186,41,93,93,93,0,41,41,41,0,2.02263806,0.026730899,5.61E+07,5.56E+07,9.54E+07,1.68E+07,9.54E+07,9.54E+07,0,9.54E+07,9.54E+07,0,0,0,0,0,0,0,0,0,16,8,0.0178206,0.0089103,41,93,67,30.022214,901.3333333,0,0,0,0,0,0,0,0,0,89.33333333,93,41,0,0,0,0,0,0,2,186,1,41,-1,-1,2,0,0,0,0,0,VPN
90131467,7,9,129,203,43,0,18.42857143,22.9844668,43,0,22.55555556,21.41909844,3.683508225,0.177518469,6008764.467,1.24E+07,3.00E+07,1,9.01E+07,1.50E+07,1.64E+07,3.00E+07,22881,9.01E+07,1.13E+07,1.55E+07,3.00E+07,1,0,1,0,0,224,288,0.07766433,0.099854139,0,43,22.05882353,21.4664581,460.8088235,0,0,0,1,1,0,0,0,1,23.4375,18.42857143,22.55555556,0,0,0,0,0,0,7,129,9,203,-1,270,3,0,25999.66667,2700.891951,27575,22881,VPN
93071632,7,9,105,159,35,0,15,18.70828693,35,0,17.66666667,16.80773631,2.836524882,0.171910599,6204775.467,1.28E+07,3.10E+07,103,9.30E+07,1.55E+07,1.69E+07,3.10E+07,32038,9.31E+07,1.16E+07,1.60E+07,3.10E+07,1531,0,1,0,0,224,288,0.075210887,0.096699712,0,35,17.58823529,17.15757421,294.3823529,0,0,0,1,1,0,0,0,1,18.6875,15,17.66666667,0,0,0,0,0,0,7,105,9,159,-1,267,3,0,34754.66667,4040.598141,39398,32038,VPN
4300742,3,1,150,50,50,50,50,0,50,50,50,0,46.50360333,0.930072067,1433580.667,1154425.986,2150822,101886,4198856,2099428,72682.09182,2150822,2048034,0,0,0,0,0,0,0,0,0,24,8,0.69755405,0.232518017,50,50,50,0,0,0,0,0,0,0,0,0,0,0,62.5,50,50,0,0,0,0,0,0,3,150,1,50,-1,-1,3,0,0,0,0,0,VPN
4202641,3,1,150,50,50,50,50,0,50,50,50,0,47.58912313,0.951782463,1400880.333,1124574.669,2052421,102336,4100305,2050152.5,3208.143466,2052421,2047884,0,0,0,0,0,0,0,0,0,24,8,0.713836847,0.237945616,50,50,50,0,0,0,0,0,0,0,0,0,0,0,62.5,50,50,0,0,0,0,0,0,3,150,1,50,-1,-1,3,0,0,0,0,0,VPN
95031804,5,1,948,160,197,160,189.6,16.54690303,160,160,160,0,11.65925462,0.063136758,1.90E+07,2.29E+07,4.47E+07,1023188,5.03E+07,1.26E+07,2.06E+07,4.34E+07,1023188,0,0,0,0,0,0,0,0,0,40,8,0.052613965,0.010522793,160,197,181.1428571,19.7773319,391.1428571,0,0,0,0,0,0,0,0,0,211.3333333,189.6,160,0,0,0,0,0,0,5,948,1,160,-1,-1,5,0,5836622,0,5836622,5836622,VPN
113974299,11,7,370,500,74,0,33.63636364,38.64523962,74,71,71.42857143,1.133893419,7.633299855,0.157930342,6704370.529,1.08E+07,2.76E+07,171,1.14E+08,1.14E+07,1.22E+07,2.76E+07,23493,1.14E+08,1.90E+07,9833160.37,2.76E+07,23337,0,1,0,0,352,224,0.096512987,0.061417355,0,74,49.68421053,34.70198943,1204.22807,0,0,0,1,1,0,0,0,0,52.44444444,33.63636364,71.42857143,0,0,0,0,0,0,11,370,7,500,-1,274,5,0,25587.6,2761.533143,30414,23545,VPN
119407662,1,1,361,361,361,361,361,0,361,361,361,0,6.046513163,0.016749344,1.19E+08,0,1.19E+08,1.19E+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.008374672,0.008374672,361,361,361,0,0,0,0,0,0,0,0,0,0,1,541.5,361,361,0,0,0,0,0,0,1,361,1,361,-1,-1,1,0,0,0,0,0,VPN
119998932,3,1,500,45,361,45,166.6666667,170.0715536,45,45,45,0,4.541707088,0.03333363,4.00E+07,2.82E+07,7.20E+07,1.86E+07,9.06E+07,4.53E+07,3.78E+07,7.20E+07,1.86E+07,0,0,0,0,0,0,0,0,0,24,8,0.025000223,0.008333408,45,361,118,137.4881813,18903,0,0,0,0,0,0,0,0,0,147.5,166.6666667,45,0,0,0,0,0,0,3,500,1,45,-1,-1,3,0,0,0,0,0,VPN
64103054,1,1,92,92,92,92,92,0,92,92,92,0,2.870378063,0.031199762,6.41E+07,0,6.41E+07,6.41E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.015599881,0.015599881,92,92,92,0,0,0,0,0,0,0,0,0,0,1,138,92,92,0,0,0,0,0,0,1,92,1,92,-1,-1,1,0,0,0,0,0,VPN
60003685,1,1,36,36,36,36,36,0,36,36,36,0,1.199926305,0.033331286,6.00E+07,0,6.00E+07,6.00E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.016665643,0.016665643,36,36,36,0,0,0,0,0,0,0,0,0,0,1,54,36,36,0,0,0,0,0,0,1,36,1,36,-1,-1,1,0,0,0,0,0,VPN
61850412,1,1,85,85,85,85,85,0,85,85,85,0,2.748566978,0.032336082,6.19E+07,0,6.19E+07,6.19E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.016168041,0.016168041,85,85,85,0,0,0,0,0,0,0,0,0,0,1,127.5,85,85,0,0,0,0,0,0,1,85,1,85,-1,-1,1,0,0,0,0,0,VPN
105117700,6,6,58,50,29,0,9.666666667,14.97553561,25,0,8.333333333,12.90994449,1.02741974,0.114157749,9556154.545,1.81E+07,4.50E+07,214,1.05E+08,2.10E+07,2.28E+07,4.51E+07,464,1.05E+08,2.10E+07,2.28E+07,4.51E+07,99294,0,1,0,0,168,192,0.057078874,0.057078874,0,29,10.23076923,13.52869694,183.025641,0,0,0,1,1,0,0,0,1,11.08333333,9.666666667,8.333333333,0,0,0,0,0,0,6,58,6,50,-1,69,2,0,101231.3333,2882.582407,104544,99294,VPN
115100679,3,1,184,487,84,50,61.33333333,19.62990915,487,487,487,0,5.829678902,0.034752184,3.84E+07,3.35E+07,7.05E+07,3585984,4.46E+07,2.23E+07,2.65E+07,4.11E+07,3585984,0,0,0,0,0,0,0,0,0,24,8,0.026064138,0.008688046,50,487,231.6,233.5600565,54550.3,0,0,0,0,0,0,0,0,0,289.5,61.33333333,487,0,0,0,0,0,0,3,184,1,487,-1,-1,3,0,0,0,0,0,VPN
443819,17,22,981,1646,612,0,57.70588235,147.6248475,208,0,74.81818182,65.42799486,5919.079625,87.87366021,11679.44737,14569.76122,44296,1,385265,24079.0625,23680.80078,66420,1416,443635,21125.47619,19703.1758,57184,1,0,1,0,0,544,704,38.30390317,49.56975704,0,612,66.55,106.5082036,11343.99744,0,0,0,1,1,0,0,0,1,68.25641026,57.70588235,74.81818182,0,0,0,0,0,0,17,981,22,1646,-1,283,6,0,0,0,0,0,VPN
89126044,3,1,0,0,0,0,0,0,0,0,0,0,0,0.04488026,2.97E+07,2.96E+07,6.25E+07,5055409,2.66E+07,1.33E+07,1.17E+07,2.16E+07,5055409,0,0,0,0,0,0,0,0,0,0,0,0.033660195,0.011220065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,VPN
67980816,2,1,0,0,0,0,0,0,0,0,0,0,0,0.044130097,3.40E+07,3.30E+07,5.73E+07,1.07E+07,1.07E+07,1.07E+07,0,1.07E+07,1.07E+07,0,0,0,0,0,0,0,0,0,0,0,0.029420065,0.014710032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,VPN
101989289,4,1,160,40,40,40,40,0,40,40,40,0,1.960990237,0.049024756,2.55E+07,1.83E+07,4.01E+07,3,6.19E+07,2.06E+07,1.90E+07,3.75E+07,3,0,0,0,0,0,0,0,0,0,32,8,0.039219805,0.009804951,40,40,40,0,0,0,0,0,0,0,0,0,0,0,48,40,40,0,0,0,0,0,0,4,160,1,40,-1,-1,4,0,0,0,0,0,VPN
3033601,13,20,3081,9893,1214,0,237,373.4436593,1448,0,494.65,608.8003108,4276.765468,10.87816097,94800.03125,400182.6434,2256676,1,3027619,252301.5833,638969.8941,2256676,4,775362,40808.52632,86271.17834,334170,1,0,0,0,0,416,660,4.28533614,6.592824831,0,1448,381.5882353,533.3906475,284505.5829,0,1,0,0,0,0,0,0,1,393.1515152,237,494.65,0,0,0,0,0,0,13,3081,20,9893,-1,501,8,0,0,0,0,0,No VPN
1595,1,1,0,0,0,0,0,0,0,0,0,0,0,1253.918495,1595,0,1595,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,626.9592476,626.9592476,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,No VPN
300251,4,4,40,520,40,0,10,20,520,0,130,260,1865.106194,26.64437421,42893,109187.6196,290484,339,295861,98620.33333,170131.2771,295071,339,299175,99725,165204.4229,290484,3477,0,0,0,0,80,116,13.3221871,13.3221871,0,520,62.22222222,172.1756209,29644.44444,0,1,0,0,0,0,0,0,1,70,10,130,0,0,0,0,0,0,4,40,4,520,-1,229,1,0,0,0,0,0,No VPN
